Zeit;Temperatur;h;F;SF;KW;Qst_unkorr;Qst / kWh;Qst_nutz / kWh
2012-01-01 01:00:00;2.4;1.69588892725;1.0;0.0236;97.3852260705;3.89764682707;3.90793192962;3.32174214017
2012-01-01 02:00:00;1.3;1.69588892725;1.0;0.0251;97.3852260705;4.14537861693;4.15631743362;3.53286981857
2012-01-01 03:00:00;0.4;1.69588892725;1.0;0.0254;97.3852260705;4.1949249749;4.20599453442;3.57509535425
2012-01-01 04:00:00;0.3;1.69588892725;1.0;0.0274;97.3852260705;4.52523402804;4.53717520642;3.85659892545
2012-01-01 05:00:00;0.3;1.69588892725;1.0;0.0340;97.3852260705;5.61525390341;5.63007142402;4.78556071042
2012-01-01 06:00:00;0.5;1.69588892725;1.0;0.0507;97.3852260705;8.37333449714;8.39543003523;7.13611552995
2012-01-01 07:00:00;0.4;1.69588892725;1.0;0.0502;97.3852260705;8.29075723385;8.31263486723;7.06573963715
2012-01-01 08:00:00;0.4;1.69588892725;1.0;0.0489;97.3852260705;8.07605634931;8.09736743043;6.88276231587
2012-01-01 09:00:00;0.3;1.69588892725;1.0;0.0484;97.3852260705;7.99347908602;8.01457226243;6.81238642307
2012-01-01 10:00:00;0.4;1.69588892725;1.0;0.0474;97.3852260705;7.82832455945;7.84898192643;6.67163463747
2012-01-01 11:00:00;0.6;1.69588892725;1.0;0.0461;97.3852260705;7.61362367491;7.63371448963;6.48865731618
2012-01-01 12:00:00;1.1;1.69588892725;1.0;0.0446;97.3852260705;7.36589188506;7.38532898563;6.27752963778
2012-01-01 13:00:00;1.5;1.69588892725;1.0;0.0442;97.3852260705;7.29983007443;7.31909285123;6.22122892354
2012-01-01 14:00:00;2.0;1.69588892725;1.0;0.0441;97.3852260705;7.28331462177;7.30253381763;6.20715374498
2012-01-01 15:00:00;1.5;1.69588892725;1.0;0.0443;97.3852260705;7.31634552708;7.33565188483;6.2353041021
2012-01-01 16:00:00;1.4;1.69588892725;1.0;0.0447;97.3852260705;7.38240733771;7.40188801923;6.29160481634
2012-01-01 17:00:00;1.2;1.69588892725;1.0;0.0466;97.3852260705;7.6962009382;7.71650965763;6.55903320899
2012-01-01 18:00:00;1.1;1.69588892725;1.0;0.0482;97.3852260705;7.96044818071;7.98145419523;6.78423606595
2012-01-01 19:00:00;1.1;1.69588892725;1.0;0.0492;97.3852260705;8.12560270728;8.14704453123;6.92498785155
2012-01-01 20:00:00;1.0;1.69588892725;1.0;0.0491;97.3852260705;8.10908725462;8.13048549763;6.91091267299
2012-01-01 21:00:00;0.9;1.69588892725;1.0;0.0480;97.3852260705;7.9274172754;7.94833612803;6.75608570883
2012-01-01 22:00:00;0.8;1.69588892725;1.0;0.0439;97.3852260705;7.25028371646;7.26941575043;6.17900338786
2012-01-01 23:00:00;0.8;1.69588892725;1.0;0.0380;97.3852260705;6.27587200969;6.29243276802;5.34856785282
2012-01-02 00:00:00;0.8;1.69588892725;1.0;0.0279;97.3852260705;4.60781129132;4.61997037442;3.92697481826
2012-01-02 01:00:00;0.7;1.7772006588;1.0;0.0236;97.3852260705;4.08452487514;4.0953031111;3.48100764444
2012-01-02 02:00:00;0.5;1.7772006588;1.0;0.0251;97.3852260705;4.34413450704;4.35559780037;3.70225813031
2012-01-02 03:00:00;0.4;1.7772006588;1.0;0.0254;97.3852260705;4.39605643342;4.40765673822;3.74650822749
2012-01-02 04:00:00;0.3;1.7772006588;1.0;0.0274;97.3852260705;4.74220260928;4.75471632391;4.04150887532
2012-01-02 05:00:00;0.0;1.7772006588;1.0;0.0352;97.3852260705;6.09217269513;6.10824870809;5.19201140187
2012-01-02 06:00:00;-0.1;1.7772006588;1.0;0.0509;97.3852260705;8.80942017563;8.83266645573;7.50776648737
2012-01-02 07:00:00;-0.1;1.7772006588;1.0;0.0504;97.3852260705;8.72288363166;8.74590155931;7.43401632541
2012-01-02 08:00:00;-0.3;1.7772006588;1.0;0.0476;97.3852260705;8.23827898546;8.26001813935;7.02101541844
2012-01-02 09:00:00;-0.4;1.7772006588;1.0;0.0486;97.3852260705;8.41135207339;8.43354793219;7.16851574236
2012-01-02 10:00:00;-0.5;1.7772006588;1.0;0.0478;97.3852260705;8.27289360305;8.29472409791;7.05051548323
2012-01-02 11:00:00;-0.5;1.7772006588;1.0;0.0464;97.3852260705;8.03059127994;8.05178238793;6.84401502974
2012-01-02 12:00:00;-0.3;1.7772006588;1.0;0.0452;97.3852260705;7.82290357443;7.84354663652;6.66701464104
2012-01-02 13:00:00;-0.3;1.7772006588;1.0;0.0448;97.3852260705;7.75367433926;7.77413471938;6.60801451148
2012-01-02 14:00:00;0.2;1.7772006588;1.0;0.0441;97.3852260705;7.63252317771;7.65266386439;6.50476428473
2012-01-02 15:00:00;0.2;1.7772006588;1.0;0.0443;97.3852260705;7.66713779529;7.68736982296;6.53426434952
2012-01-02 16:00:00;0.4;1.7772006588;1.0;0.0447;97.3852260705;7.73636703046;7.7567817401;6.59326447908
2012-01-02 17:00:00;0.0;1.7772006588;1.0;0.0459;97.3852260705;7.94405473598;7.96501749151;6.77026486778
2012-01-02 18:00:00;-0.4;1.7772006588;1.0;0.0473;97.3852260705;8.18635705908;8.20795920149;6.97676532127
2012-01-02 19:00:00;-0.3;1.7772006588;1.0;0.0479;97.3852260705;8.29020091184;8.3120770772;7.06526551562
2012-01-02 20:00:00;-0.5;1.7772006588;1.0;0.0476;97.3852260705;8.23827898546;8.26001813935;7.02101541844
2012-01-02 21:00:00;-0.4;1.7772006588;1.0;0.0462;97.3852260705;7.99597666236;8.01707642936;6.81451496496
2012-01-02 22:00:00;-0.3;1.7772006588;1.0;0.0423;97.3852260705;7.32099161943;7.34031023728;6.23926370168
2012-01-02 23:00:00;-0.5;1.7772006588;1.0;0.0378;97.3852260705;6.54216272375;6.55942616948;5.57551224406
