Zeit;Temperatur;h;F;SF;KW;Qst_unkorr;Qst / kWh;Qst_nutz / kWh
2012-01-01 01:00:00;2.4;1.83005513438;1.0;0.0236;99.7481993828;4.30805502445;4.31883685378;3.67101132571
2012-01-01 02:00:00;1.3;1.83005513438;1.0;0.0251;99.7481993828;4.58187208109;4.59333919618;3.90433831675
2012-01-01 03:00:00;0.4;1.83005513438;1.0;0.0254;99.7481993828;4.63663549242;4.64823966466;3.95100371496
2012-01-01 04:00:00;0.3;1.83005513438;1.0;0.0274;99.7481993828;5.00172490127;5.01424278786;4.26210636968
2012-01-01 05:00:00;0.3;1.83005513438;1.0;0.0340;99.7481993828;6.20651995049;6.22205309443;5.28874513026
2012-01-01 06:00:00;0.5;1.83005513438;1.0;0.0507;99.7481993828;9.2550165144;9.27817917316;7.88645229719
2012-01-01 07:00:00;0.4;1.83005513438;1.0;0.0502;99.7481993828;9.16374416219;9.18667839236;7.80867663351
2012-01-01 08:00:00;0.4;1.83005513438;1.0;0.0489;99.7481993828;8.92643604643;8.94877636228;7.60645990794
2012-01-01 09:00:00;0.3;1.83005513438;1.0;0.0484;99.7481993828;8.83516369422;8.85727558148;7.52868424426
2012-01-01 10:00:00;0.4;1.83005513438;1.0;0.0474;99.7481993828;8.6526189898;8.67427401988;7.3731329169
2012-01-01 11:00:00;0.6;1.83005513438;1.0;0.0461;99.7481993828;8.41531087404;8.4363719898;7.17091619133
2012-01-01 12:00:00;1.1;1.83005513438;1.0;0.0446;99.7481993828;8.1414938174;8.1618696474;6.93758920029
2012-01-01 13:00:00;1.5;1.83005513438;1.0;0.0442;99.7481993828;8.06847593563;8.08866902276;6.87536866934
2012-01-01 14:00:00;2.0;1.83005513438;1.0;0.0441;99.7481993828;8.05022146519;8.0703688666;6.85981353661
2012-01-01 15:00:00;1.5;1.83005513438;1.0;0.0443;99.7481993828;8.08673040607;8.10696917892;6.89092380208
2012-01-01 16:00:00;1.4;1.83005513438;1.0;0.0447;99.7481993828;8.15974828784;8.18016980356;6.95314433302
2012-01-01 17:00:00;1.2;1.83005513438;1.0;0.0466;99.7481993828;8.50658322625;8.5278727706;7.24869185501
2012-01-01 18:00:00;1.1;1.83005513438;1.0;0.0482;99.7481993828;8.79865475334;8.82067526916;7.49757397879
2012-01-01 19:00:00;1.1;1.83005513438;1.0;0.0492;99.7481993828;8.98119945776;9.00367683076;7.65312530615
2012-01-01 20:00:00;1.0;1.83005513438;1.0;0.0491;99.7481993828;8.96294498732;8.9853766746;7.63757017341
2012-01-01 21:00:00;0.9;1.83005513438;1.0;0.0480;99.7481993828;8.76214581245;8.78407495684;7.46646371331
