Zeit;Temperatur;h;F;SF;KW;Qst_unkorr;Qst / kWh;Qst_nutz / kWh
2012-01-01 01:00:00;2.4;1.94009269744;1.0;0.0230;34.1332714797;1.52309934696;1.52773932722;1.29857842813
2012-01-01 02:00:00;1.3;1.94009269744;1.0;0.0236;34.1332714797;1.5628323734;1.56759339662;1.33245438713
2012-01-01 03:00:00;0.4;1.94009269744;1.0;0.0242;34.1332714797;1.60256539985;1.60744746603;1.36633034612
2012-01-01 04:00:00;0.3;1.94009269744;1.0;0.0261;34.1332714797;1.72838665025;1.73365201914;1.47360421627
2012-01-01 05:00:00;0.3;1.94009269744;1.0;0.0313;34.1332714797;2.07273954608;2.07905395399;1.76719586089
2012-01-01 06:00:00;0.5;1.94009269744;1.0;0.0451;34.1332714797;2.98659915426;2.99569755032;2.54634291777
2012-01-01 07:00:00;0.4;1.94009269744;1.0;0.0576;34.1332714797;3.81437053848;3.82599066294;3.2520920635
2012-01-01 08:00:00;0.4;1.94009269744;1.0;0.0538;34.1332714797;3.56272803768;3.5735815567;3.0375443232
2012-01-01 09:00:00;0.3;1.94009269744;1.0;0.0511;34.1332714797;3.38392941869;3.39423824438;2.88510250772
2012-01-01 10:00:00;0.4;1.94009269744;1.0;0.0488;34.1332714797;3.23161948399;3.24146431166;2.75524466491
2012-01-01 11:00:00;0.6;1.94009269744;1.0;0.0465;34.1332714797;3.07930954929;3.08869037893;2.62538682209
2012-01-01 12:00:00;1.1;1.94009269744;1.0;0.0448;34.1332714797;2.96673264104;2.97577051562;2.52940493828
2012-01-01 13:00:00;1.5;1.94009269744;1.0;0.0439;34.1332714797;2.90713310138;2.91598941151;2.47859099978
2012-01-01 14:00:00;2.0;1.94009269744;1.0;0.0438;34.1332714797;2.9005109303;2.90934706661;2.47294500662
2012-01-01 15:00:00;1.5;1.94009269744;1.0;0.0446;34.1332714797;2.95348829889;2.96248582582;2.51811295194
2012-01-01 16:00:00;1.4;1.94009269744;1.0;0.0459;34.1332714797;3.03957652285;3.04883630953;2.5915108631
2012-01-01 17:00:00;1.2;1.94009269744;1.0;0.0482;34.1332714797;3.19188645755;3.20161024225;2.72136870591
2012-01-01 18:00:00;1.1;1.94009269744;1.0;0.0501;34.1332714797;3.31770770795;3.32781479537;2.82864257606
2012-01-01 19:00:00;1.1;1.94009269744;1.0;0.0506;34.1332714797;3.35081856332;3.36102651987;2.85687254189
2012-01-01 20:00:00;1.0;1.94009269744;1.0;0.0505;34.1332714797;3.34419639224;3.35438417497;2.85122654873
2012-01-01 21:00:00;0.9;1.94009269744;1.0;0.0484;34.1332714797;3.20513079969;3.21489493205;2.73266069224
2012-01-01 22:00:00;0.8;1.94009269744;1.0;0.0429;34.1332714797;2.84091139064;2.8495659625;2.42213106813
2012-01-01 23:00:00;0.8;1.94009269744;1.0;0.0307;34.1332714797;2.03300651964;2.03919988459;1.7333199019
2012-01-02 00:00:00;0.8;1.94009269744;1.0;0.0245;34.1332714797;1.62243191307;1.62737450073;1.38326832562
2012-01-02 01:00:00;0.7;2.08136071116;1.0;0.0230;34.1332714797;1.63400395463;1.63898179544;1.39313452612
2012-01-02 02:00:00;0.5;2.08136071116;1.0;0.0236;34.1332714797;1.67663014475;1.68173784227;1.42947716593
2012-01-02 03:00:00;0.4;2.08136071116;1.0;0.0242;34.1332714797;1.71925633487;1.72449388911;1.46581980574
2012-01-02 04:00:00;0.3;2.08136071116;1.0;0.0261;34.1332714797;1.85423927025;1.85988803743;1.58090483181
2012-01-02 05:00:00;0.0;2.08136071116;1.0;0.0334;34.1332714797;2.37285791672;2.38008660728;2.02307361619
2012-01-02 06:00:00;-0.1;2.08136071116;1.0;0.0431;34.1332714797;3.06198132367;3.07130936449;2.61061295982
2012-01-02 07:00:00;-0.1;2.08136071116;1.0;0.0550;34.1332714797;3.90740076107;3.91930429343;3.33140864942
2012-01-02 08:00:00;-0.3;2.08136071116;1.0;0.0510;34.1332714797;3.62322616026;3.63426398118;3.08912438401
2012-01-02 09:00:00;-0.4;2.08136071116;1.0;0.0498;34.1332714797;3.53797378002;3.54875188751;3.01643910438
2012-01-02 10:00:00;-0.5;2.08136071116;1.0;0.0483;34.1332714797;3.43140830472;3.44186177041;2.92558250485
2012-01-02 11:00:00;-0.5;2.08136071116;1.0;0.0467;34.1332714797;3.3177384644;3.32784564551;2.82866879869
2012-01-02 12:00:00;-0.3;2.08136071116;1.0;0.0446;34.1332714797;3.16854679898;3.17819948158;2.70146955935
2012-01-02 13:00:00;-0.3;2.08136071116;1.0;0.0439;34.1332714797;3.11881624383;3.12831742694;2.6590698129
2012-01-02 14:00:00;0.2;2.08136071116;1.0;0.0438;34.1332714797;3.11171187881;3.12119141913;2.65301270626
2012-01-02 15:00:00;0.2;2.08136071116;1.0;0.0446;34.1332714797;3.16854679898;3.17819948158;2.70146955935
2012-01-02 16:00:00;0.4;2.08136071116;1.0;0.0459;34.1332714797;3.26090354424;3.27083758306;2.7802119456
2012-01-02 17:00:00;0.0;2.08136071116;1.0;0.0482;34.1332714797;3.4243039397;3.43473576261;2.91952539822
2012-01-02 18:00:00;-0.4;2.08136071116;1.0;0.0489;34.1332714797;3.47403449484;3.48461781725;2.96192514466
